Date and Time,side,price,size
06/02/2015 08:12,ASK,10856,2
06/02/2015 08:12,TRADE,10856,2
06/02/2015 08:12,ASK,10856.5,2
06/02/2015 08:12,ASK,10856.5,3
06/02/2015 08:12,ASK,10856.5,4
06/02/2015 08:12,ASK,10856.5,3
06/02/2015 08:12,ASK,10856.5,4
06/02/2015 08:12,TRADE,10855,4
06/02/2015 08:12,TRADE,10854.5,4
06/02/2015 08:12,TRADE,10854,2
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,ASK,10856,1
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,3
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,3
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,ASK,10855.5,4
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,ASK,10855,3
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,BID,10854,5
06/02/2015 08:12,BID,10854,6
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,BID,10854,7
06/02/2015 08:12,TRADE,10855,1
06/02/2015 08:12,ASK,10855.5,3
06/02/2015 08:12,BID,10854.5,1
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,ASK,10856,6
06/02/2015 08:12,ASK,10856,5
06/02/2015 08:12,ASK,10856,4
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,TRADE,10855,1
06/02/2015 08:12,ASK,10856,4
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,ASK,10856,4
06/02/2015 08:12,BID,10854.5,1
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,BID,10855,1
06/02/2015 08:12,TRADE,10856,1
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,ASK,10856,2
06/02/2015 08:12,BID,10855,2
06/02/2015 08:12,ASK,10856,1
06/02/2015 08:12,ASK,10856,2
06/02/2015 08:12,TRADE,10856,2
06/02/2015 08:12,ASK,10856.5,6
06/02/2015 08:12,BID,10855,3
06/02/2015 08:12,BID,10855,4
06/02/2015 08:12,ASK,10856.5,7
06/02/2015 08:12,ASK,10856.5,6
06/02/2015 08:12,ASK,10856.5,5
06/02/2015 08:12,ASK,10856.5,6
06/02/2015 08:12,ASK,10856.5,5
06/02/2015 08:12,BID,10855,3
06/02/2015 08:12,ASK,10856.5,7
06/02/2015 08:12,BID,10855,2
06/02/2015 08:12,ASK,10856,1
06/02/2015 08:12,ASK,10856,2
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,BID,10855,1
06/02/2015 08:12,ASK,10856,4
06/02/2015 08:12,ASK,10856,5
06/02/2015 08:12,ASK,10856,7
06/02/2015 08:12,TRADE,10855,1
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,3
06/02/2015 08:12,BID,10854.5,1
06/02/2015 08:12,ASK,10855.5,4
06/02/2015 08:12,BID,10854,7
06/02/2015 08:12,BID,10854,6
06/02/2015 08:12,BID,10854,5
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,BID,10854.5,1
06/02/2015 08:12,ASK,10855.5,4
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,BID,10854.5,3
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,ASK,10855.5,3
06/02/2015 08:12,BID,10854.5,3
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,BID,10854.5,4
06/02/2015 08:12,ASK,10856,7
06/02/2015 08:12,ASK,10856,6
06/02/2015 08:12,BID,10855,1
06/02/2015 08:12,ASK,10856,5
06/02/2015 08:12,ASK,10856,6
06/02/2015 08:12,BID,10855,2
06/02/2015 08:12,BID,10855,3
06/02/2015 08:12,ASK,10856,5
06/02/2015 08:12,BID,10855,2
06/02/2015 08:12,BID,10855,1
06/02/2015 08:12,BID,10855,2
06/02/2015 08:12,ASK,10856,6
06/02/2015 08:12,ASK,10856,5
06/02/2015 08:12,BID,10855,3
06/02/2015 08:12,ASK,10856,4
06/02/2015 08:12,BID,10855,4
06/02/2015 08:12,ASK,10856,2
06/02/2015 08:12,ASK,10856,1
06/02/2015 08:12,ASK,10856.5,4
06/02/2015 08:12,ASK,10856.5,3
06/02/2015 08:12,ASK,10856.5,4
06/02/2015 08:12,BID,10855.5,1
06/02/2015 08:12,ASK,10856.5,5
06/02/2015 08:12,BID,10855,4
06/02/2015 08:12,BID,10855.5,1
06/02/2015 08:12,BID,10855.5,2
06/02/2015 08:12,ASK,10856.5,4
06/02/2015 08:12,ASK,10856.5,3
06/02/2015 08:12,ASK,10856.5,2
06/02/2015 08:12,BID,10855.5,3
06/02/2015 08:12,BID,10855.5,4
06/02/2015 08:12,ASK,10856,1
06/02/2015 08:12,TRADE,10856,1
06/02/2015 08:12,ASK,10856.5,2
06/02/2015 08:12,BID,10855.5,3
06/02/2015 08:12,ASK,10856.5,3
06/02/2015 08:12,BID,10855.5,2
06/02/2015 08:12,ASK,10856.5,5
06/02/2015 08:12,ASK,10856.5,6
06/02/2015 08:12,BID,10855.5,1
06/02/2015 08:12,TRADE,10855.5,1
06/02/2015 08:12,BID,10855,5
06/02/2015 08:12,ASK,10856.5,7
06/02/2015 08:12,ASK,10856,1
06/02/2015 08:12,BID,10855,4
06/02/2015 08:12,ASK,10856,2
06/02/2015 08:12,BID,10855,3
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,BID,10855,2
06/02/2015 08:12,ASK,10856,4
06/02/2015 08:12,ASK,10856,3
06/02/2015 08:12,TRADE,10855,2
06/02/2015 08:12,BID,10854.5,3
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,BID,10854.5,1
06/02/2015 08:12,ASK,10855.5,2
06/02/2015 08:12,ASK,10855.5,1
06/02/2015 08:12,BID,10854.5,2
06/02/2015 08:12,ASK,10855.5,3
06/02/2015 08:12,BID,10854.5,1
06/02/2015 08:12,ASK,10855.5,4
06/02/2015 08:12,ASK,10855.5,5
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855.5,4
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,TRADE,10854.5,1
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,TRADE,10854.5,2
06/02/2015 08:12,ASK,10854.5,1
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,TRADE,10854.5,2
06/02/2015 08:12,ASK,10855.5,4
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,ASK,10855,1
06/02/2015 08:12,BID,10854,5
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,BID,10854,6
06/02/2015 08:12,ASK,10855,3
06/02/2015 08:12,BID,10854,5
06/02/2015 08:12,BID,10854,4
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,ASK,10855,4
06/02/2015 08:12,ASK,10855,5
06/02/2015 08:12,ASK,10855,4
06/02/2015 08:12,ASK,10855,6
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855,7
06/02/2015 08:12,ASK,10854.5,1
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,TRADE,10854,2
06/02/2015 08:12,BID,10853.5,6
06/02/2015 08:12,BID,10853.5,5
06/02/2015 08:12,ASK,10854.5,5
06/02/2015 08:12,ASK,10854.5,6
06/02/2015 08:12,BID,10853.5,4
06/02/2015 08:12,BID,10853.5,3
06/02/2015 08:12,ASK,10854.5,5
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,5
06/02/2015 08:12,TRADE,10854.5,1
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,BID,10853.5,4
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,BID,10853.5,5
06/02/2015 08:12,BID,10853.5,6
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,TRADE,10854.5,1
06/02/2015 08:12,ASK,10854.5,1
06/02/2015 08:12,TRADE,10854.5,1
06/02/2015 08:12,ASK,10855,4
06/02/2015 08:12,ASK,10855,3
06/02/2015 08:12,BID,10854,1
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855,3
06/02/2015 08:12,BID,10854,1
06/02/2015 08:12,ASK,10855,6
06/02/2015 08:12,BID,10853.5,5
06/02/2015 08:12,ASK,10854.5,1
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,ASK,10854.5,5
06/02/2015 08:12,ASK,10854.5,6
06/02/2015 08:12,ASK,10854.5,5
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,ASK,10854.5,1
06/02/2015 08:12,BID,10853.5,6
06/02/2015 08:12,TRADE,10854.5,1
06/02/2015 08:12,ASK,10855,3
06/02/2015 08:12,BID,10854,1
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,BID,10854,1
06/02/2015 08:12,ASK,10855,3
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,ASK,10855,2
06/02/2015 08:12,ASK,10855,5
06/02/2015 08:12,BID,10854,3
06/02/2015 08:12,BID,10854,2
06/02/2015 08:12,BID,10854,1
06/02/2015 08:12,ASK,10855,6
06/02/2015 08:12,ASK,10854.5,1
06/02/2015 08:12,TRADE,10854,1
06/02/2015 08:12,BID,10853.5,6
06/02/2015 08:12,ASK,10854.5,2
06/02/2015 08:12,ASK,10854.5,3
06/02/2015 08:12,BID,10853.5,5
06/02/2015 08:12,ASK,10854.5,4
06/02/2015 08:12,ASK,10854.5,5
06/02/2015 08:12,TRADE,10853.5,2
06/02/2015 08:12,BID,10853.5,3
06/02/2015 08:12,ASK,10854,1
06/02/2015 08:12,TRADE,10853.5,1
06/02/2015 08:12,BID,10853.5,2
06/02/2015 08:12,TRADE,10853.5,1
06/02/2015 08:12,BID,10853.5,1
06/02/2015 08:12,TRADE,10853.5,1
06/02/2015 08:12,BID,10853,4
06/02/2015 08:12,ASK,10854,2
06/02/2015 08:12,BID,10853,3
06/02/2015 08:12,ASK,10853.5,1
06/02/2015 08:12,BID,10853,2
06/02/2015 08:12,BID,10853,1
06/02/2015 08:12,ASK,10853.5,2
06/02/2015 08:12,ASK,10853.5,3
06/02/2015 08:12,TRADE,10853,1
06/02/2015 08:12,BID,10852.5,1
06/02/2015 08:12,TRADE,10852.5,1
06/02/2015 08:12,BID,10852,4
06/02/2015 08:12,TRADE,10852,1
06/02/2015 08:12,BID,10852,3
06/02/2015 08:12,BID,10852.5,1
06/02/2015 08:12,BID,10852.5,2
06/02/2015 08:12,BID,10852.5,1
06/02/2015 08:12,BID,10852.5,2
06/02/2015 08:12,ASK,10853,1
06/02/2015 08:12,TRADE,10853,1
06/02/2015 08:12,ASK,10853.5,3
06/02/2015 08:12,BID,10852.5,3
06/02/2015 08:12,ASK,10853.5,2
06/02/2015 08:12,ASK,10853.5,3
06/02/2015 08:12,BID,10852.5,2
06/02/2015 08:12,ASK,10853.5,4
06/02/2015 08:12,ASK,10853.5,5
06/02/2015 08:12,ASK,10853,1
06/02/2015 08:12,ASK,10853,2
06/02/2015 08:12,BID,10852.5,1
06/02/2015 08:12,BID,10852,2
06/02/2015 08:12,ASK,10853,1
06/02/2015 08:12,ASK,10853,2
06/02/2015 08:12,BID,10852,1
06/02/2015 08:12,ASK,10853,1
06/02/2015 08:12,ASK,10853,2
06/02/2015 08:12,BID,10852,2
06/02/2015 08:12,BID,10852,3
06/02/2015 08:12,ASK,10853,3
06/02/2015 08:12,ASK,10853,2
06/02/2015 08:12,BID,10852,4
06/02/2015 08:12,BID,10852,3
06/02/2015 08:12,ASK,10853,5
06/02/2015 08:12,ASK,10852.5,1
06/02/2015 08:12,ASK,10853,5
06/02/2015 08:12,TRADE,10852,2
06/02/2015 08:12,BID,10852,1
06/02/2015 08:12,ASK,10852.5,1
06/02/2015 08:12,BID,10851.5,5
06/02/2015 08:12,ASK,10852.5,2
06/02/2015 08:12,BID,10851.5,4
06/02/2015 08:12,ASK,10852.5,3
06/02/2015 08:12,ASK,10852.5,4
06/02/2015 08:12,ASK,10852.5,5
06/02/2015 08:12,ASK,10852.5,4
06/02/2015 08:12,ASK,10852.5,3
06/02/2015 08:12,ASK,10852.5,4
06/02/2015 08:12,ASK,10852.5,5
06/02/2015 08:12,BID,10851.5,5
06/02/2015 08:12,BID,10851.5,4
06/02/2015 08:12,TRADE,10851.5,1
06/02/2015 08:12,BID,10851.5,3
06/02/2015 08:12,ASK,10852.5,4
06/02/2015 08:12,TRADE,10851.5,1
06/02/2015 08:12,BID,10851.5,2
06/02/2015 08:12,ASK,10852.5,5
06/02/2015 08:12,ASK,10852.5,4
06/02/2015 08:12,TRADE,10851.5,1
06/02/2015 08:12,BID,10851.5,1
06/02/2015 08:12,BID,10851.5,2
06/02/2015 08:12,ASK,10852,1
06/02/2015 08:12,ASK,10852,2
06/02/2015 08:12,ASK,10852,1
06/02/2015 08:12,ASK,10852,2
06/02/2015 08:12,ASK,10852,3
06/02/2015 08:12,BID,10851.5,1
06/02/2015 08:12,TRADE,10851.5,1
06/02/2015 08:12,BID,10851,4
06/02/2015 08:12,BID,10851,3
06/02/2015 08:12,ASK,10852,2
06/02/2015 08:12,ASK,10852,3
06/02/2015 08:12,BID,10851,2
06/02/2015 08:12,ASK,10852,4
06/02/2015 08:12,BID,10851,1
06/02/2015 08:12,BID,10851,2
06/02/2015 08:12,BID,10851,3
06/02/2015 08:12,ASK,10852,3
06/02/2015 08:12,BID,10851,4
06/02/2015 08:12,ASK,10852,2
06/02/2015 08:12,ASK,10852,5
06/02/2015 08:12,ASK,10852,8
06/02/2015 08:12,BID,10851,3
06/02/2015 08:12,ASK,10852,9
06/02/2015 08:12,TRADE,10851,1
06/02/2015 08:12,BID,10851,2
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,ASK,10851.5,3
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,BID,10851,1
06/02/2015 08:12,TRADE,10851,1
06/02/2015 08:12,BID,10850.5,7
06/02/2015 08:12,ASK,10851.5,3
06/02/2015 08:12,ASK,10851.5,4
06/02/2015 08:12,BID,10850.5,6
06/02/2015 08:12,ASK,10851,1
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,BID,10850.5,5
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,BID,10850.5,4
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,BID,10850.5,2
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,BID,10850.5,1
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,BID,10850,18
06/02/2015 08:12,ASK,10850.5,1
06/02/2015 08:12,TRADE,10850.5,1
06/02/2015 08:12,ASK,10851,2
06/02/2015 08:12,ASK,10851,1
06/02/2015 08:12,ASK,10851,2
06/02/2015 08:12,ASK,10851,3
06/02/2015 08:12,ASK,10851,2
06/02/2015 08:12,BID,10850.5,1
06/02/2015 08:12,TRADE,10851,1
06/02/2015 08:12,ASK,10851,1
06/02/2015 08:12,TRADE,10851,1
06/02/2015 08:12,ASK,10851.5,4
06/02/2015 08:12,BID,10850.5,2
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,BID,10850.5,4
06/02/2015 08:12,BID,10850.5,5
06/02/2015 08:12,ASK,10851.5,3
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,BID,10850.5,4
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,BID,10850.5,2
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,BID,10850.5,4
06/02/2015 08:12,BID,10851,1
06/02/2015 08:12,TRADE,10851.5,1
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,BID,10851,2
06/02/2015 08:12,TRADE,10851.5,1
06/02/2015 08:12,ASK,10852,8
06/02/2015 08:12,BID,10851,1
06/02/2015 08:12,ASK,10852,7
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,TRADE,10851,1
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,ASK,10851.5,3
06/02/2015 08:12,BID,10850.5,2
06/02/2015 08:12,BID,10850.5,1
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,BID,10850.5,2
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,ASK,10852,7
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,ASK,10852,7
06/02/2015 08:12,TRADE,10852,1
06/02/2015 08:12,ASK,10852,6
06/02/2015 08:12,BID,10851,1
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,BID,10850.5,3
06/02/2015 08:12,ASK,10851,1
06/02/2015 08:12,TRADE,10851,1
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,BID,10850.5,2
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,ASK,10851.5,1
06/02/2015 08:12,ASK,10851.5,2
06/02/2015 08:12,BID,10850.5,1
06/02/2015 08:12,ASK,10851.5,3
06/02/2015 08:12,BID,10850,17
06/02/2015 08:12,ASK,10851.5,4
06/02/2015 08:12,ASK,10851.5,5
06/02/2015 08:12,ASK,10851.5,6
06/02/2015 08:12,ASK,10851.5,7
06/02/2015 08:12,ASK,10851.5,6
06/02/2015 08:12,ASK,10851,1
06/02/2015 08:12,ASK,10851,2
06/02/2015 08:12,ASK,10851,3
06/02/2015 08:12,ASK,10851,4
06/02/2015 08:12,ASK,10851,3
06/02/2015 08:12,ASK,10850.5,2
06/02/2015 08:12,TRADE,10850.5,2
06/02/2015 08:12,ASK,10851,3
06/02/2015 08:12,TRADE,10850,1
06/02/2015 08:12,BID,10850,16
06/02/2015 08:12,TRADE,10850,8
06/02/2015 08:12,BID,10850,8
06/02/2015 08:12,TRADE,10850,4
06/02/2015 08:12,BID,10850,4
06/02/2015 08:12,TRADE,10850,1
06/02/2015 08:12,BID,10850,3
06/02/2015 08:12,TRADE,10850,1
06/02/2015 08:12,BID,10850,2
06/02/2015 08:12,ASK,10850.5,1
06/02/2015 08:12,TRADE,10850,2
06/02/2015 08:12,BID,10849.5,3
06/02/2015 08:12,BID,10849.5,2
06/02/2015 08:12,ASK,10850.5,2
06/02/2015 08:12,BID,10849.5,1
06/02/2015 08:12,ASK,10850.5,3
06/02/2015 08:12,ASK,10850.5,2
06/02/2015 08:12,BID,10849,6
06/02/2015 08:12,ASK,10850.5,3
06/02/2015 08:12,BID,10849.5,1
06/02/2015 08:12,ASK,10850.5,2
06/02/2015 08:12,BID,10849,6
06/02/2015 08:12,BID,10849.5,1
06/02/2015 08:12,ASK,10850.5,3
06/02/2015 08:12,ASK,10850.5,2
06/02/2015 08:12,BID,10849.5,2
06/02/2015 08:12,BID,10849.5,1
06/02/2015 08:12,BID,10849.5,2
06/02/2015 08:12,ASK,10850.5,5
06/02/2015 08:12,BID,10849.5,1
06/02/2015 08:12,ASK,10850.5,7
06/02/2015 08:12,BID,10849,6
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,BID,10849,5
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,BID,10849,4
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,BID,10849,3
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,BID,10849,2
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,BID,10849,1
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,BID,10848.5,4
06/02/2015 08:12,TRADE,10848.5,1
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,TRADE,10848.5,2
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,TRADE,10848.5,1
06/02/2015 08:12,BID,10848,10
06/02/2015 08:12,TRADE,10848,3
06/02/2015 08:12,BID,10848,7
06/02/2015 08:12,TRADE,10848,1
06/02/2015 08:12,BID,10848,6
06/02/2015 08:12,TRADE,10848,2
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,ASK,10850,1
06/02/2015 08:12,ASK,10850,2
06/02/2015 08:12,ASK,10849.5,1
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849.5,1
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849.5,1
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,ASK,10849.5,2
06/02/2015 08:12,BID,10848.5,4
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849.5,2
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849.5,2
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,ASK,10849.5,3
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,BID,10848,5
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,TRADE,10848,1
06/02/2015 08:12,BID,10848,3
06/02/2015 08:12,ASK,10849,3
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,ASK,10849,3
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,BID,10848,3
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849,1
06/02/2015 08:12,ASK,10849,2
06/02/2015 08:12,BID,10848,3
06/02/2015 08:12,TRADE,10848,1
06/02/2015 08:12,BID,10848,2
06/02/2015 08:12,ASK,10849,3
06/02/2015 08:12,ASK,10849,4
06/02/2015 08:12,ASK,10849,5
06/02/2015 08:12,ASK,10849,6
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,TRADE,10848.5,1
06/02/2015 08:12,BID,10848,2
06/02/2015 08:12,TRADE,10848,2
06/02/2015 08:12,BID,10847.5,10
06/02/2015 08:12,ASK,10848,2
06/02/2015 08:12,BID,10847.5,9
06/02/2015 08:12,TRADE,10848,2
06/02/2015 08:12,ASK,10849,6
06/02/2015 08:12,BID,10848,1
06/02/2015 08:12,BID,10847.5,9
06/02/2015 08:12,BID,10848,1
06/02/2015 08:12,ASK,10849,9
06/02/2015 08:12,ASK,10849,8
06/02/2015 08:12,TRADE,10848,1
06/02/2015 08:12,BID,10847.5,9
06/02/2015 08:12,TRADE,10847.5,1
06/02/2015 08:12,BID,10847.5,8
06/02/2015 08:12,TRADE,10847.5,3
06/02/2015 08:12,BID,10847.5,5
06/02/2015 08:12,TRADE,10847.5,1
06/02/2015 08:12,BID,10847.5,4
06/02/2015 08:12,TRADE,10847.5,1
06/02/2015 08:12,BID,10847.5,3
06/02/2015 08:12,ASK,10848.5,1
06/02/2015 08:12,ASK,10848.5,2
06/02/2015 08:12,ASK,10848.5,3
06/02/2015 08:12,ASK,10848.5,4
06/02/2015 08:12,ASK,10848.5,5
06/02/2015 08:12,ASK,10848.5,4
06/02/2015 08:12,ASK,10848.5,3
06/02/2015 08:12,BID,10847.5,4
06/02/2015 08:12,ASK,10848.5,2
06/02/2015 08:12,BID,10848,1
06/02/2015 08:12,ASK,10848.5,1
06/02/2015 08:12,TRADE,10848.5,1
06/02/2015 08:12,ASK,10849,6
06/02/2015 08:12,BID,10847.5,4
06/02/2015 08:12,BID,10848,1
06/02/2015 08:12,BID,10847.5,4
06/02/2015 08:12,BID,10848,1
06/02/2015 08:12,BID,10847.5,4
06/02/2015 08:12,ASK,10848.5,1
06/02/2015 08:12,BID,10848,1
06/02/2015 08:12,TRADE,10848.5,1
06/02/2015 08:12,ASK,10849,6
06/02/2015 08:12,BID,10848,2
06/02/2015 08:12,BID,10848,3
06/02/2015 08:12,ASK,10849,5
06/02/2015 08:12,BID,10848,4
06/02/2015 08:12,BID,10848.5,1
06/02/2015 08:12,TRADE,10849,1
06/02/2015 08:12,ASK,10849,4
06/02/2015 08:12,TRADE,10849,4
06/02/2015 08:12,ASK,10849.5,3
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,BID,10848.5,4
06/02/2015 08:12,BID,10848.5,5
06/02/2015 08:12,ASK,10849.5,2
06/02/2015 08:12,ASK,10849.5,1
06/02/2015 08:12,BID,10848.5,4
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,BID,10848.5,2
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,BID,10849,1
06/02/2015 08:12,BID,10848.5,3
06/02/2015 08:12,TRADE,10849.5,1
06/02/2015 08:12,ASK,10850,4
06/02/2015 08:12,TRADE,10850,4
